text,label
"A community interest company (CIC) is a type of company introduced by the United Kingdom government in 2005 under the Companies (Audit, Investigations and Community Enterprise) Act 2004, designed for social enterprises that want to use their profits and assets for the public good. CICs are intended to be easy to set up, with all the flexibility and certainty of the company form, but with some special features to ensure they are working for the benefit of the community. They have proved popular and some 10,000 registered in the status's first 10 years.is a community interest company a social enterprise",1
"Upon entry to the mitochondria, the pyruvate is decarboxylated, producing acetyl CoA. This irreversible reaction traps the acetyl CoA within the mitochondria (the acetyl-CoA can only be transported out of the mitochondrial matrix under conditions of high oxaloacetate via the citrate shuttle, a TCA intermediate that is normally sparse). The carbon dioxide produced by this reaction is nonpolar and small, and can diffuse out of the mitochondria and out of the cell.is the conversion of pyruvate to acetyl coa reversible",0
"On September 12, George Mason of Virginia suggested the addition of a Bill of Rights to the Constitution modeled on previous state declarations, and Elbridge Gerry of Massachusetts made it a formal motion. However, the motion was defeated by a unanimous vote of the state delegations after only a brief discussion. Madison, then an opponent of a Bill of Rights, later explained the vote by calling the state bills of rights ``parchment barriers'' that offered only an illusion of protection against tyranny. Another delegate, James Wilson of Pennsylvania, later argued that the act of enumerating the rights of the people would have been dangerous, because it would imply that rights not explicitly mentioned did not exist; Hamilton echoed this point in Federalist No. 84. Because Mason and Gerry had emerged as opponents of the proposed new Constitution, their motion--introduced five days before the end of the convention--may also have been seen by other delegates as a delaying tactic. The quick rejection of this motion, however, later endangered the entire ratification process. Author David O. Stewart characterizes the omission of a Bill of Rights in the original Constitution as ``a political blunder of the first magnitude'' while historian Jack N. Rakove calls it ``the one serious miscalculation the framers made as they looked ahead to the struggle over ratification''.did the original constitution have a bill of rights",0
"So far no team has yet managed to reach the championship game in their home stadium, or even come close. Only two NFL teams have reached the Super Bowl hosted in their home market: the San Francisco 49ers, who played Super Bowl XIX in Stanford Stadium, rather than Candlestick Park, and the Los Angeles Rams, who played Super Bowl XIV in the Rose Bowl, rather than the Los Angeles Memorial Coliseum. Besides those two, the only other Super Bowl venue that was not the home stadium to an NFL team at the time was Rice Stadium in Houston: the Houston Oilers had played there previously, but moved to the Astrodome several years prior to Super Bowl VIII. The Miami Orange Bowl was the only AFL stadium to host a Super Bowl and the only stadium to host consecutive Super Bowls, hosting Super Bowl II and III. MetLife Stadium, which hosted Super Bowl XLVIII, is the home stadium of two NFL teams: the New York Giants and the New York Jets.has any team won the superbowl in their own stadium",0
"Fixed assets, also known as tangible assets or property, plant and equipment (PP&E), is a term used in accounting for assets and property that cannot easily be converted into cash. This can be compared with current assets such as cash or bank accounts, which are described as liquid assets. In most cases, only tangible assets are referred to as fixed. IAS 16 (International Accounting Standard) defines Fixed Assets as assets whose future economic benefit is probable to flow into the entity, whose cost can be measured reliably. Fixed assets belong to one of 2 types: ``Freehold Assets'' -- assets which are purchased with legal right of ownership and used, and ``Leasehold Assets'' -- assets used by owner without legal right for a particular period of time.is non current assets the same as fixed assets",0
"Free throws can normally be shot at a high percentage by good players. In the NBA, most players make 70--80% of their attempts. The league's best shooters (such as Steve Nash, Rick Barry, Ray Allen, José Calderón, Stephen Curry, Reggie Miller, Kevin Durant, and Dirk Nowitzki) can make roughly 90% of their attempts over a season, while notoriously poor shooters (e.g. Dwight Howard, DeAndre Jordan, Wilt Chamberlain, Andre Drummond, Andris Biedrins, Chris Dudley, Ben Wallace, Shaquille O'Neal, and Dennis Rodman) may struggle to make 50% of them. During a foul shot, a player's foot must be completely behind the foul line. If a player lines up with part of his or her foot on the line, a violation is called and the shot does not count. Foul shots are worth one point.can you hit the backboard on a free throw",1
"New Zealand are the most successful team in the history of the tournament, with three wins. They are also the only team to have won consecutive tournaments, with their victories in the 2011 and 2015 Rugby World Cup. Australia and South Africa have won the competition twice, while England have one win. They are the only nation from the northern hemisphere to have won the competition. France are the only team to appear in a final without winning, losing all three finals they have contested.have england ever won the rugby world cup",1
"Danielle Colby was born in Davenport, Iowa, and brought up as a Jehovah's Witness. By 2004, she was married with two children. Colby's television career eventually led to the breakup of her marriage. In May 2012, she told WQAD-TV that ``fame and notoriety are not easy for him to deal with at all, so the relationship ended up not working out''.is danielle on american pickers married to mike",0
"A hallucination is a perception in the absence of external stimulus that has qualities of real perception. Hallucinations are vivid, substantial, and are perceived to be located in external objective space. They are distinguishable from several related phenomena, such as dreaming, which does not involve wakefulness; pseudohallucination, which does not mimic real perception, and is accurately perceived as unreal; illusion, which involves distorted or misinterpreted real perception; and imagery, which does not mimic real perception and is under voluntary control. Hallucinations also differ from ``delusional perceptions'', in which a correctly sensed and interpreted stimulus (i.e., a real perception) is given some additional (and typically absurd) significance.are sensory experiences that occur in the absence of real stimuli",0
"Mia visits Peyton, and Peyton is concerned that Mia is not focused on her work. She suggests to Mia that she listen to a CD of songs she could possibly sing. They clash because Mia writes all of her own songs. Eventually, Peyton gives up on Mia and asks her to leave the label. Meanwhile, Peyton deals with stomach pains. She sees a doctor about it, and tells the doctor about Ellie's cancer. Her tearful face after the phone call predicts trouble ahead. Peyton later finds out that she does not have cancer, but is actually pregnant. She tells Lucas first, and Haley finds out in her own time, but Peyton seems hesitant to share her news with Brooke because she knows how much Brooke has wanted a family. Peyton eventually tells Brooke, and Brooke is happy for her. Peyton has her first ultrasound, but is upset because she thinks that Lucas is too busy to come and has forgotten. Lucas surprises her by coming, and the two get to hear their baby's heartbeat for the first time. Later, Lucas and Peyton learn that Peyton has placenta praevia and that having this baby could mean the end of Peyton's life. Lucas, afraid of losing her and raising a child that has to go through the same motherless state Peyton did, tries to guilt her into an abortion. They get past this and decide to have the baby. Lucas tells her that he wants to get married to her sooner, not because she might die beforehand, but because he loves her, and wants her to be his wife. Lucas and Peyton get married at the lake where they met. Haley is the minister. After the reception, Lucas and Peyton go home and Peyton collapses on the floor while waiting for Lucas's surprise. Lucas walks in the house and finds Peyton unconscious on the floor in a pool of blood. Peyton is rushed to the hospital by a blood-covered Lucas, who begs her not to leave him. Peyton goes through an emergency caesarean section, and falls into a coma. The caesarean section is successful and she has a daughter named Sawyer Brooke Scott. She later awakes with Lucas and Brooke by her side. Karen brings in Sawyer, and Nathan, Haley, Jamie and Julian join them. Dan visits Peyton and she, after some hesitation, allows Dan to hold Sawyer. She and Lucas then leave Tree Hill.does peyton have a miscarriage on one tree hill",0
"The City of Edinburgh allows the consumption of alcohol in public places but under the Edinburgh by-law, anyone drinking in public would have to stop if asked by police. In the Strathclyde region that includes Glasgow, the consumption of alcohol or possession of an open container of alcohol, in public places has been illegal since 1996. Breaking this law can mean a fine. This ban was enforced due to the increase in drink-related violent crime. In the Perth & Kinross local authority the consumption of alcohol in public places is illegal in the following places: Alyth, Crieff, Kinross, Scone, Aberfeldy, Blairgowrie, Dunkeld & Birnam, Milnathort, Coupar Angus, Errol, Perth City. Drinking publicly in these areas is chargeable offence. In St Andrews in Fife it is illegal to drink or even have an open drinks container on the street. On the spot fines can be handed out by the police. It is however legal to consume alcohol on any of the beaches in St Andrews.can you drink in the street in glasgow",0
"While the kids are away at college, Oliver eventually calms down and attempts to make peace with Barbara over an elegant dinner, but finally reaches his breaking point when Barbara serves him a paté which she implies was made from his dog. (It later turns out to be a bluff. The dog is still alive.) Oliver physically attacks Barbara, who flees into the attic. Oliver boards up the house to prevent Barbara from escaping so he can kill her, while Barbara loosens the chandelier to drop on Oliver to kill him. When their housekeeper Susan pays them an unexpected visit during the night, she senses something is terribly wrong and discreetly contacts Gavin for help. By the time Gavin arrives, Oliver and Barbara's quarrel has culminated in the two hanging dangerously from the insecure chandelier. During this time, Oliver admits to Barbara that despite their hardships, he always loved her, but Barbara does not respond. Before Gavin can come inside with a ladder, the chandelier's support cable snaps and sends them crashing violently to the floor. In his final breaths, Oliver reaches out to touch Barbara's shoulder, but Barbara uses her last ounce of strength to knock his hand away, firmly asserting her feelings for him even in death.do they die in war of the roses",1
"Under federal law, airsoft guns are not classified as firearms and are legal for all ages. People under the age of 18 are not permitted to buy airsoft guns over the counter in stores. However, a person of any age may use one (with the permission of their parents, of course, for anyone under 18). This is also the case for the laws in each state. However, in some major cities, the definition of a firearm within their respected ordinances includes propulsion by spring or compressed air, thus making airsoft subject to applicable laws. For example, airsoft guns within the state of California can only be bought by a person above the age of 18. However, no laws indicate an age requirement to sell airsoft guns. Generally speaking, toy, look-alike, and imitation firearms must have an orange tip during shipping and transportation.do you have to be 18 to buy airsoft guns",1
"Major Crimes is an American television police procedural series starring Mary McDonnell. It is a continuation spin-off of The Closer, set in the same police division. It premiered on TNT August 13, 2012, following The Closer's finale.is the closer and major crimes the same show",0
"Interleague play in Major League Baseball refers to regular-season baseball games played between an American League (AL) team and a National League (NL) team. Interleague play was first introduced in the 1997 Major League Baseball season. Prior to that, matchups between AL teams and NL teams occurred only during spring training, the All-Star Game, other exhibition games (such as the Hall of Fame Game in Cooperstown, New York), and the World Series. Unlike modern interleague play, none of these contests, except for the World Series, counted toward official team or league records.do nl and al teams play each other",1
"A postal code (also known locally in various English-speaking countries throughout the world as a postcode, post code, Eircode, PIN Code or ZIP Code) is a series of letters or digits or both, sometimes including spaces or punctuation, included in a postal address for the purpose of sorting mail.is zip code the same as post code",1
"Gov. Perry also signed H.B. 1815 after passage by the 2007 Legislature, a bill that allows any Texas resident to carry a handgun in the resident's motor vehicle without a CHL or other permit. The bill revised Chapter 46, Section 2 of the Penal Code to state that it is in fact not ``Unlawful Carry of a Weapon'', as defined by the statute, for a person to carry a handgun while in a motor vehicle they own or control, or to carry while heading directly from the person's home to that car. However, lawful carry while in a vehicle requires these four critical qualifiers: (1) the weapon must not be in plain sight (in Texas law, ``plain sight'' and ``concealed'' are mutually exclusive opposing terms); (2) the carrier cannot be involved in criminal activities, other than Class C traffic misdemeanors; (3) the carrier cannot be prohibited by state or federal law from possessing a firearm; and (4) the carrier cannot be a member of a criminal gang.in texas is it legal to carry a handgun in your car",1
"There is also an extended version of the film, referred to as ``international version,'' ``version longue,'' or ``version intégrale''. Containing 25 minutes of additional footage, it is sometimes called the ``Director's Cut'' but Besson refers to the original version as the Director's Cut and the new version as ``The Long Version''. According to Besson, this is the version he wanted to release, but for the fact that the extra scenes tested poorly with Los Angeles preview audiences. The additional material is found in the film's second act, and it depicts more of the interactions and relationship between Léon and Mathilda, as well as explicitly demonstrating how Mathilda accompanies Léon on several of his hits as ``a full co-conspirator'', to further her training as a contracted killer.are there two versions of leon the professional",1
"Every state except Nebraska has a bicameral legislature, meaning that the legislature consists of two separate legislative chambers or houses. In each case the smaller chamber is called the Senate and is usually referred to as the upper house. This chamber typically, but not always, has the exclusive power to confirm appointments made by the governor and to try articles of impeachment. (In a few states, a separate Executive Council, composed of members elected from large districts, performs the confirmation function.) Members of the smaller chamber represent more citizens and usually serve for longer terms than members of the larger chamber, generally four years. In 41 states, the larger chamber is called the House of Representatives. Five states designate the larger chamber the Assembly and three states call it the House of Delegates. Members of the larger chamber usually serve for terms of two years. The larger chamber customarily has the exclusive power to initiate taxing legislation and articles of impeachment.are all the states made up of two houses",0
"The Stanley Hotel hosted the horror novelist Stephen King, serving as inspiration for the Overlook Hotel in his 1977 bestseller The Shining and its 1980 film adaption of the same name, as well as the location for the 1997 miniseries. Today, it includes a restaurant, spa, and bed-and-breakfast, and provides guided tours which feature the history and alleged paranormal activity of the site.was the shining filmed at the stanley hotel in estes park",1
"In American football and Canadian football, a lateral pass or lateral (officially backward pass in American football and onside pass in Canadian football) occurs when the ball carrier throws the football to a teammate in a direction parallel to or away from the opponents' goal line. A lateral pass is distinguished from a forward pass, in which the ball is thrown forward, towards the opposition's end zone. In a lateral pass the ball is not advanced, but unlike a forward pass a lateral may be attempted from anywhere on the field by any player to any player at any time.can you pass the ball forward in american football",1
"Episodes were generally shot over a three-day period in the Los Angeles-based Soundstage Studio 22 and featured upwards of 50 scenes with quick transitions and flashbacks. However, the ``Pilot'' episode was filmed at CBS Radford. The laugh track was later created by recording an audience being shown the final edited episode. Thomas claimed that shooting before a live audience would have been impossible because of the structure of the show and the numerous flashforwards in each episode and because doing so ``would blur the line between 'audience' and 'hostage situation'''. Later seasons started filming in front of an audience on occasion when smaller sets were used.is there a laugh track in how i met your mother",1
"The First Amendment (Amendment I) to the United States Constitution prevents Congress from making any law respecting an establishment of religion, prohibiting the free exercise of religion, or abridging the freedom of speech, the freedom of the press, the right to peaceably assemble, or to petition for a governmental redress of grievances. It was adopted on December 15, 1791, as one of the ten amendments that constitute the Bill of Rights.is the first amendment the bill of rights",0
"Whole life insurance, or whole of life assurance (in the Commonwealth of Nations), sometimes called ``straight life'' or ``ordinary life,'' is a life insurance policy which is guaranteed to remain in force for the insured's entire lifetime, provided required premiums are paid, or to the maturity date. As a life insurance policy it represents a contract between the insured and insurer that as long as the contract terms are met, the insurer will pay the death benefit of the policy to the policy's beneficiaries when the insured dies. Because whole life policies are guaranteed to remain in force as long as the required premiums are paid, the premiums are typically much higher than those of term life insurance where the premium is fixed only for a limited term. Whole life premiums are fixed, based on the age of issue, and usually do not increase with age. The insured party normally pays premiums until death, except for limited pay policies which may be paid-up in 10 years, 20 years, or at age 65. Whole life insurance belongs to the cash value category of life insurance, which also includes universal life, variable life, and endowment policies.does whole life insurance expire at a certain age",0
"The Flintstones is a 1994 American buddy comedy film directed by Brian Levant and written by Tom S. Parker, Jim Jennewein, and Steven E. de Souza. It is a live-action adaptation of the 1960-66 animated television series of the same name. The film stars John Goodman as Fred Flintstone, Rick Moranis as Barney Rubble, Elizabeth Perkins as Wilma Flintstone, and Rosie O'Donnell as Betty Rubble, along with Kyle MacLachlan as a villainous executive-vice president of Fred's company, Halle Berry as his seductive secretary (named after a famous actress), and Elizabeth Taylor (in her final theatrical film appearance), as Pearl Slaghoople, Wilma's mother. The B-52's (as The BC-52's in the film) performed their version of the cartoon's theme song.were the olsen twins in the flintstones movie",0
"Thirteen Reasons Why has received recognition and awards from several young adult literary associations, and the paperback edition reached #1 on the New York Times Best Seller list in July 2011. A screenplay was written, based on the original release of the book, that became the basis of the dramatic television series 13 Reasons Why released through Netflix on March 31, 2017. The screenplay contains several deviations from the book, including, but not limited to, name changes, plot elements, and character personalities.is 13 reasons why based off a book",1
"The United States Postal Service (USPS; also known as the Post Office, U.S. Mail, or Postal Service) is an independent agency of the United States federal government responsible for providing postal service in the United States. It is one of the few government agencies explicitly authorized by the United States Constitution.is the us post office a private company",0
"The fifth season began airing on December 1, 2017, and ran for 22 episodes on ABC until May 18, 2018. The series was renewed for a sixth season on May 14, 2018.will there be a season 5 of shield",1
"In the early 10th century the Anglo-Saxon kingdoms, united by Æthelstan (r. 927--939), became part of the North Sea Empire of Cnut the Great, a personal union between England, Denmark and Norway. The Norman conquest of England in 1066 led to the transfer of the English capital city and chief royal residence from the Anglo-Saxon one at Winchester to Westminster, and the City of London quickly established itself as England's largest and principal commercial centre.has the capital of england always been london",0
"Crayfish, also known as crawfish, crawdads, crawldads, freshwater lobsters, mountain lobsters, mudbugs or yabbies, are freshwater crustaceans resembling small lobsters (to which they are related). Taxonomically, they are members of the superfamilies Astacoidea and Parastacoidea. They breathe through feather-like gills. Some species are found in brooks and streams where there is running fresh water, while others thrive in swamps, ditches, and paddy fields. Most crayfish cannot tolerate polluted water, although some species such as Procambarus clarkii are hardier. Crayfish feed on animals and plants, either living or decomposing, and detritus.is there a difference between crayfish and crawfish",0
"Orange Julius is an American chain of fruit drink beverage stores. It has been in business since the late 1920s. The eponymous beverage is a mixture of ice, orange juice, sweetener, milk, powdered egg whites and vanilla flavoring, similar to a morir soñando or orange Creamsicle.is there ice cream in an orange julius",0
"Red hair (or ginger hair) occurs naturally in 1--2% of the human population. It occurs more frequently (2--6%) in people of northern or western European ancestry, and less frequently in other populations. Red hair appears most commonly in people with two copies of a recessive allele on chromosome 16 which produces an altered version of the MC1R protein.is red hair and ginger hair the same",1
"``Evermore'' is a song written by composer Alan Menken and lyricist Tim Rice for the musical fantasy film Beauty and the Beast (2017), a live-action remake of Disney's 1991 animated film of the same name. Originally recorded for the film by English actor Dan Stevens, who performs the song in his starring role as the titular Beast, ``Evermore'' was first released as a single by American singer Josh Groban on March 3, 2017. Stevens' version became available on March 10, 2017 when the film's soundtrack was released online, while Groban's cover is played during the film's closing credits.does beast sing in the original beauty and the beast",1
"The series originated with A Wrinkle in Time, written in 1959 to 1960 and turned down by 26 publishers before Farrar, Straus & Giroux finally published it in 1962. A Wrinkle in Time won the Newbery Medal and has sold over 6 million copies. The sequel, A Wind in the Door, takes place the following year but was published over a decade later, in 1973. A Swiftly Tilting Planet, set ten years after A Wrinkle in Time, followed in 1978. The fourth title of the quintet, Many Waters, was published in 1986, but takes place several years before A Swiftly Tilting Planet. This is readily apparent from the fact that Sandy and Dennys Murry are in high school as of Many Waters, but refer to their college studies at the time of A Swiftly Tilting Planet; and from Meg's unmarried status as of Many Waters.does a wrinkle in time have a sequel",1
"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software. The dashboard update containing backward compatibility was released publicly on November 12, 2015. On October 24, 2017, another such update added games from the original Xbox library. The following is a list of all backward compatible games on Xbox One under this functionality.do games from xbox 360 work on xbox one",1
A catalytic converter is an exhaust emission control device that converts toxic gases and pollutants in exhaust gas from an internal combustion engine into less-toxic pollutants by catalyzing a redox reaction (an oxidation and a reduction reaction). Catalytic converters are usually used with internal combustion engines fueled by either gasoline or diesel--including lean-burn engines as well as kerosene heaters and stoves.is the catalytic converter part of the exhaust system,1
"Since 22 February 2017, New Hampshire is a constitutional carry state, requiring no license to open carry or concealed carry a firearm in public. Concealed carry permits are still issued for purposes of reciprocity with other states.is it legal to carry a gun in new hampshire",1
"Hiatal hernia has often been called the ``great mimic'' because its symptoms can resemble many disorders. Among them, a person with a hiatal hernia can experience dull pains in the chest, shortness of breath (caused by the hernia's effect on the diaphragm), heart palpitations (due to irritation of the vagus nerve), and swallowed food ``balling up'' and causing discomfort in the lower esophagus until it passes on to the stomach. In addition, hiatal hernias often result in heartburn but may also cause chest pain or pain with eating.can a hiatal hernia cause heart rhythm problems",1
"This is a list of games that support DirectX 10 or 10.1 (available for Windows Vista and later). Games which provide backward compatibility for DirectX 10 or 10.1 GPUs via DirectX 11 are listed accordingly in List of games with DirectX 11 support instead. Information regarding developer, publisher, date of release and genre is provided where available.can i play directx 11 games with directx 10",1
"Generally, a passenger with an electronic ticket will only need a boarding pass. If a passenger has a paper airline ticket, that ticket (or flight coupon) may be required to be attached to the boarding pass for him or her to board the aircraft. For ``connecting flights'', a boarding pass is required for each new leg (distinguished by a different flight number), regardless of whether a different aircraft is boarded or not.is boarding pass and e ticket the same",0
"Since their inception in 1995, the Raptors have made the playoffs ten times (2000--2002, 2007, 2008, and 2014--2018, all inclusive), advancing past the first round four times (2001 and 2016--2018). The Raptors have won the Atlantic Division five times (2007, 2014--2016, and 2018), and the franchise record number of wins in the regular season is 59 (2018). The Raptors advanced to the Eastern Conference Finals only once (2016). Five Raptors have been selected to play in the All-Star game: Vince Carter, Antonio Davis, Chris Bosh, DeMar DeRozan and Kyle Lowry.have the raptors ever made it to the finals",1
"Paul's long-simmering suspicions that John is innocent are proven right when he discovers that it was actually William Wharton who raped and killed the twin sisters and that John was trying to revive them. Later John tells Paul what he saw when Wharton grabbed his arm one time, how Wharton had coerced the sisters to be silent by threatening to kill one if the other made a noise, using their love for each other. Paul is unsure how to help John, but John tells him not to worry, as he is ready to die anyway, wanting to escape the cruelty of the world. John's execution is the last one in which Paul participates. He introduces Mr. Jingles to Elaine just before the mouse dies, having lived 64 years past these events, and explains that those healed by John gained an unnaturally long lifespan. Elaine dies shortly after, never learning how Paul's wife died in his arms immediately after they suffered a bus accident, and that he then saw John Coffey's ghost watching him from an overpass. Paul seems to be all alone, now 104 years old, and wondering how much longer he will live.was john coffey guilty in the green mile",0
"Petitioner attempts to argue an absurd proposition, essentially that the State of Illinois is not part of the United States. His hope is that he will find some semantic technicality which will render him exempt from Federal income tax, which applies generally to all U.S. citizens and residents. Suffice it to say, we find no support in any of the authorities petitioner cites for his position that he is not subject to Federal income tax on income he earned in Illinois.do you have to pay taxes in the united states",1
"Ann Inc. is an American group of specialty apparel retail chain stores for women. The company headquartered in New York City and currently operates as a subsidiary of Ascena Retail Group. The stores offer classic styled suits, separates, dresses, shoes and accessories. The brand is marketed under five divisions: Ann Taylor, Loft, Lou & Grey, Ann Taylor Factory and Loft Outlet.is ann taylor and the loft the same store",0
"When it was first introduced in April 1992 as an early 1993 model year vehicle, the Grand Cherokee only had one powertrain choice: the 4.0 L AMC-derived straight-six engine that made 190 horsepower. This became the ``volume'' engine for the Grand Cherokee. Transmission choices included a four-speed automatic transmission (early production ZJs used the AW4 -- the A500SE (later 42RE) replaced the AW4 during the latter half of the 1993 model year) or an Aisin AX15 manual transmission. Low demand for the manual transmission resulted in its discontinuation after 1994, but European-market ZJs retained it when coupled to the diesel engine (which was unavailable in North America). The drive train choices included rear-wheel drive or four-wheel-drive. In 1995, the engine dropped 5 horsepower to 185 due to new EPA regulations imposed on the 1996 model year.is a jeep grand cherokee rear wheel drive",1
"The Texas Rangers Baseball Club has made eight appearances in the MLB postseason, seven following division championships in 1996, 1998, 1999, 2010, 2011, 2015, and 2016 and as a wild card team in 2012. In 2010, the Rangers advanced past the Division Series for the first time, defeating the Tampa Bay Rays. Texas then brought home their first American League pennant after beating the New York Yankees in six games. In the 2010 World Series, the franchise's first, the Rangers fell to the San Francisco Giants in five games. They repeated as American League champions the following year, then lost the 2011 World Series to the St. Louis Cardinals in seven games.have the texas rangers won the world series",0
"In Episode 10, the cast did not find all their perfect matches, winning no money at the end.did season 5 are you the one win",0
"Ferguson Arthur ``Fergie'' Jenkins, Jr., CM (born December 13, 1942) is a Canadian former professional baseball player. He was a Major League Baseball (MLB) pitcher for the Philadelphia Phillies, Chicago Cubs, Texas Rangers, and Boston Red Sox, from 1965 through 1983. He also played basketball in the off-season for the Harlem Globetrotters from 1967 to 1969, and pitched two seasons in Canada for the minor league London Majors following his major league career. In 1991, Jenkins became the first Canadian to be inducted into the National Baseball Hall of Fame.is ferguson jenkins in the hall of fame",1
"Playa del Carmen (Spanish pronunciation: ('plaʝa ðel 'karmen)) is a city located along the Caribbean Sea in the municipality of Solidaridad, in the state of Quintana Roo, Mexico. It is a popular tourist area in eastern Mexico. Playa del Carmen features a wide array of tourist activities due to its geographical location in the Riviera Maya. It has also been the destination of PGA Tour golf tournaments and the set location for various television shows. The town has become one of the fastest to grow in population size in Mexico.is playa del carmen on the gulf of mexico",0
"In 1810, Democratic--Republican Senator Philip Reed of Maryland introduced a Constitutional amendment modifying the Title of Nobility Clause. Under the terms of this amendment any United States citizen who accepted, claimed, received or retained any title of nobility from a foreign government would be stripped of their U.S. citizenship. After being approved by the Senate on April 27, 1810, by a vote of 19--5 and the House of Representatives on May 1, 1810, by a vote of 87--3, the amendment, titled ``Article Thirteen'', was sent to the state legislatures for ratification. On two occasions between 1812 and 1816 it was within two states of the number needed to become a valid part of the Constitution. As Congress did not set a time limit for its ratification, the amendment is still technically pending before the states. Currently, ratification by an additional 26 states would be necessary for this amendment to be adopted.can a us citizen hold a british title",1
"The Biblical apocrypha (from the Greek ἀπόκρυφος, apókruphos, meaning ``hidden'') denotes the collection of apocryphal ancient books found in some editions of Christian Bibles in a separate section between the Old and New Testaments or as an appendix after the New Testament. Some Christian Churches include some or all of the same texts within the body of their version of the Old Testament.was the apocrypha part of the original bible",1
"Latin America consists of 13 dependencies and 20 countries which cover an area that stretches from the northern border of Mexico to the southern tip of South America, including the Caribbean. It has an area of approximately 19,197,000 km (7,412,000 sq mi), almost 13% of the Earth's land surface area. As of 2016, its population was estimated at more than 639 million and in 2014, Latin America had a combined nominal GDP of 5,573,397 million USD and a GDP PPP of 7,531,585 million USD.is the caribbean considered part of latin america",1
"Denmark returned to the gold standard in 1924 but left it permanently in 1931. Between 1940 and 1945, the krone was tied to the German Reichsmark. Following the end of the German occupation, a rate of 24 kroner to the British pound was introduced, reduced to 19.34 (4.8 kroner = 1 US dollar) in August the same year. Within the Bretton Woods System, Denmark devalued its currency with the pound in 1949 to a rate of 6.91 to the dollar. A further devaluation in 1967 resulted in rates of 7.5 kroner.is the danish krone worth more than the dollar",0
"On May 31, it was announced via Twitter that R&B duo Chloe x Halle and DJ Khaled would be the opening acts for the North American leg of the tour.is there an opening act for on the run 2",1
"Perfume: The Story of a Murderer is a 1985 literary historical fantasy novel (published originally in German as Das Parfum, pronounced (das paʁˈfœ̃ː)) by German writer Patrick Süskind. The novel explores the sense of smell and its relationship with the emotional meaning that scents may have.is the book perfume based on a true story",0
"Ireland (Irish: Éire (ˈeːɾjə) ( listen)), also known as the Republic of Ireland (Poblacht na hÉireann), is a country in north-western Europe occupying 26 of 32 counties of the island of Ireland. The capital and largest city is Dublin, which is located on the eastern part of the island, and whose metropolitan area is home to around a third of the country's 4.8 million inhabitants. The sovereign state shares its only land border with Northern Ireland, a part of the United Kingdom. It is otherwise surrounded by the Atlantic Ocean, with the Celtic Sea to the south, Saint George's Channel to the south-east, and the Irish Sea to the east. It is a unitary, parliamentary republic. The legislature, the Oireachtas, consists of a lower house, Dáil Éireann, an upper house, Seanad Éireann, and an elected President (Uachtarán) who serves as the largely ceremonial head of state, but with some important powers and duties. The head of government is the Taoiseach (Prime Minister, literally 'Chief', a title not used in English), who is elected by the Dáil and appointed by the President; the Taoiseach in turn appoints other government ministers.is dublin part of the republic of ireland",1
"Power steering fluid is a sub type of hydraulic fluid. Most are mineral oil or silicone based fluids, while some use automatic transmission fluid, made from synthetic base oil.is hydraulic oil the same as power steering fluid",1
"The Man Who Knew Infinity is a 2015 British biographical drama film about the Indian mathematician Srinivasa Ramanujan, based on the 1991 book of the same name by Robert Kanigel.is the man who knew infinity based on a true story",1
"The standard deviation of a random variable, statistical population, data set, or probability distribution is the square root of its variance. It is algebraically simpler, though in practice less robust, than the average absolute deviation. A useful property of the standard deviation is that, unlike the variance, it is expressed in the same units as the data.is variance the square root of standard deviation",0
"In late July of 2018, RadioShack partnered up with HobbyTown USA to open up around 100 RadioShack ``Express'' stores.did all radio shacks go out of business",0
"Frank Williams (born 2 July 1931) is an English actor best known for playing Timothy Farthing, the vicar in the BBC comedy Dad's Army. He and Ian Lavender are the last surviving major cast members. He reprised the role of Farthing in the 2016 film adaptation of the series.are any of the dad's army cast still alive",1
"Good Samaritan laws offer legal protection to people who give reasonable assistance to those who are, or who they believe to be, injured, ill, in peril, or otherwise incapacitated. The protection is intended to reduce bystanders' hesitation to assist, for fear of being sued or prosecuted for unintentional injury or wrongful death. An example of such a law in common-law areas of Canada: a good Samaritan doctrine is a legal principle that prevents a rescuer who has voluntarily helped a victim in distress from being successfully sued for wrongdoing. Its purpose is to keep people from being reluctant to help a stranger in need for fear of legal repercussions should they make some mistake in treatment. By contrast, a duty to rescue law requires people to offer assistance and holds those who fail to do so liable.do good samaritan laws protect those who help at an accident",1
"Since 2010, forty-two (42) of the fifty U.S. states and the District of Columbia have been members of the Common Core State Standards Initiative, while Oklahoma, Texas, Virginia, Alaska, Nebraska, Indiana, and South Carolina did not adopt the initiative at a state level. Minnesota adopted the English Language Arts standards but not the Mathematics standards. Although starting as a fast trend, the curriculum lost momentum and found at least 12 states introducing legislation to prohibit implementation. Three states that initially adopted Common Core have since decided to repeal or replace it: Indiana, Oklahoma, and South Carolina.is common core the same in every state",0
"A prequel to Speaker for the Dead named Ender in Exile was released in November 2008. It involves Ender's journey to the first colony (and thus serves as a replacement for the last chapter of Ender's Game and as a sequel to the remainder of the novel), as well as his meeting a character from the parallel Shadow saga (effectively wrapping up a remaining plotline in the parallel series).is there a sequel to the enders game",1
